"sex","lh","l","m","s","p_type","p_value"
"girls",63.1,-0.3833,6.6382,0.09131,"1st",5.412
"girls",63.2,-0.3833,6.6619,0.0913,"1st",5.431
"girls",63.3,-0.3833,6.6856,0.0913,"1st",5.451
"girls",63.4,-0.3833,6.7092,0.09129,"1st",5.47
"girls",63.5,-0.3833,6.7328,0.09129,"1st",5.489
"girls",63.6,-0.3833,6.7563,0.09128,"1st",5.509
"girls",63.7,-0.3833,6.7798,0.09128,"1st",5.528
"girls",63.8,-0.3833,6.8033,0.09127,"1st",5.547
"girls",63.9,-0.3833,6.8267,0.09127,"1st",5.566
"girls",64,-0.3833,6.8501,0.09126,"1st",5.585
"girls",64.1,-0.3833,6.8734,0.09125,"1st",5.605
"girls",64.2,-0.3833,6.8967,0.09125,"1st",5.624
"girls",64.3,-0.3833,6.9199,0.09124,"1st",5.643
"girls",64.4,-0.3833,6.9431,0.09123,"1st",5.662
"girls",64.5,-0.3833,6.9662,0.09123,"1st",5.68
"girls",64.6,-0.3833,6.9893,0.09122,"1st",5.699
"girls",64.7,-0.3833,7.0124,0.09121,"1st",5.718
"girls",64.8,-0.3833,7.0354,0.0912,"1st",5.737
"girls",64.9,-0.3833,7.0583,0.0912,"1st",5.756
"girls",65,-0.3833,7.0812,0.09119,"1st",5.775
"girls",65.1,-0.3833,7.1041,0.09118,"1st",5.794
"girls",65.2,-0.3833,7.1269,0.09117,"1st",5.812
"girls",65.3,-0.3833,7.1497,0.09116,"1st",5.831
"girls",65.4,-0.3833,7.1724,0.09116,"1st",5.849
"girls",65.5,-0.3833,7.195,0.09115,"1st",5.868
"girls",65.6,-0.3833,7.2177,0.09114,"1st",5.887
"girls",65.7,-0.3833,7.2402,0.09113,"1st",5.905
"girls",65.8,-0.3833,7.2627,0.09112,"1st",5.924
"girls",65.9,-0.3833,7.2852,0.09111,"1st",5.942
"girls",66,-0.3833,7.3076,0.0911,"1st",5.96
"girls",66.1,-0.3833,7.33,0.09109,"1st",5.979
"girls",66.2,-0.3833,7.3523,0.09109,"1st",5.997
"girls",66.3,-0.3833,7.3745,0.09108,"1st",6.015
"girls",66.4,-0.3833,7.3967,0.09107,"1st",6.034
"girls",66.5,-0.3833,7.4189,0.09106,"1st",6.052
"girls",66.6,-0.3833,7.441,0.09105,"1st",6.07
"girls",66.7,-0.3833,7.463,0.09104,"1st",6.088
"girls",66.8,-0.3833,7.485,0.09103,"1st",6.106
"girls",66.9,-0.3833,7.5069,0.09102,"1st",6.124
"girls",67,-0.3833,7.5288,0.09101,"1st",6.142
"girls",67.1,-0.3833,7.5507,0.091,"1st",6.16
"girls",67.2,-0.3833,7.5724,0.09099,"1st",6.178
"girls",67.3,-0.3833,7.5942,0.09098,"1st",6.196
"girls",67.4,-0.3833,7.6158,0.09097,"1st",6.214
"girls",67.5,-0.3833,7.6375,0.09096,"1st",6.231
"girls",67.6,-0.3833,7.659,0.09095,"1st",6.249
"girls",67.7,-0.3833,7.6806,0.09094,"1st",6.267
"girls",67.8,-0.3833,7.702,0.09093,"1st",6.284
"girls",67.9,-0.3833,7.7234,0.09091,"1st",6.302
"girls",68,-0.3833,7.7448,0.0909,"1st",6.32
"girls",68.1,-0.3833,7.7661,0.09089,"1st",6.337
"girls",68.2,-0.3833,7.7874,0.09088,"1st",6.355
"girls",68.3,-0.3833,7.8086,0.09087,"1st",6.372
"girls",68.4,-0.3833,7.8298,0.09086,"1st",6.39
"girls",68.5,-0.3833,7.8509,0.09085,"1st",6.407
"girls",68.6,-0.3833,7.872,0.09084,"1st",6.424
"girls",68.7,-0.3833,7.893,0.09083,"1st",6.442
"girls",68.8,-0.3833,7.914,0.09082,"1st",6.459
"girls",68.9,-0.3833,7.935,0.0908,"1st",6.476
"girls",69,-0.3833,7.9559,0.09079,"1st",6.494
"girls",69.1,-0.3833,7.9768,0.09078,"1st",6.511
"girls",69.2,-0.3833,7.9976,0.09077,"1st",6.528
"girls",69.3,-0.3833,8.0184,0.09076,"1st",6.545
"girls",69.4,-0.3833,8.0392,0.09075,"1st",6.562
"girls",69.5,-0.3833,8.0599,0.09074,"1st",6.579
"girls",69.6,-0.3833,8.0806,0.09072,"1st",6.596
"girls",69.7,-0.3833,8.1012,0.09071,"1st",6.613
"girls",69.8,-0.3833,8.1218,0.0907,"1st",6.63
"girls",69.9,-0.3833,8.1424,0.09069,"1st",6.647
"girls",70,-0.3833,8.163,0.09068,"1st",6.664
"girls",70.1,-0.3833,8.1835,0.09067,"1st",6.681
"girls",70.2,-0.3833,8.2039,0.09065,"1st",6.698
"girls",70.3,-0.3833,8.2244,0.09064,"1st",6.715
"girls",70.4,-0.3833,8.2448,0.09063,"1st",6.732
"girls",70.5,-0.3833,8.2651,0.09062,"1st",6.748
"girls",70.6,-0.3833,8.2855,0.09061,"1st",6.765
"girls",70.7,-0.3833,8.3058,0.09059,"1st",6.782
"girls",70.8,-0.3833,8.3261,0.09058,"1st",6.799
"girls",70.9,-0.3833,8.3464,0.09057,"1st",6.816
"girls",71,-0.3833,8.3666,0.09056,"1st",6.832
"girls",71.1,-0.3833,8.3869,0.09055,"1st",6.849
"girls",71.2,-0.3833,8.4071,0.09053,"1st",6.866
"girls",71.3,-0.3833,8.4273,0.09052,"1st",6.882
"girls",71.4,-0.3833,8.4474,0.09051,"1st",6.899
"girls",71.5,-0.3833,8.4676,0.0905,"1st",6.916
"girls",71.6,-0.3833,8.4877,0.09048,"1st",6.932
"girls",71.7,-0.3833,8.5078,0.09047,"1st",6.949
"girls",71.8,-0.3833,8.5278,0.09046,"1st",6.965
"girls",71.9,-0.3833,8.5479,0.09045,"1st",6.982
"girls",72,-0.3833,8.5679,0.09043,"1st",6.999
"girls",72.1,-0.3833,8.5879,0.09042,"1st",7.015
"girls",72.2,-0.3833,8.6078,0.09041,"1st",7.031
"girls",72.3,-0.3833,8.6277,0.0904,"1st",7.048
"girls",72.4,-0.3833,8.6476,0.09039,"1st",7.064
"girls",72.5,-0.3833,8.6674,0.09037,"1st",7.081
"girls",72.6,-0.3833,8.6872,0.09036,"1st",7.097
"girls",72.7,-0.3833,8.707,0.09035,"1st",7.113
"girls",72.8,-0.3833,8.7267,0.09034,"1st",7.13
"girls",72.9,-0.3833,8.7464,0.09032,"1st",7.146
"girls",73,-0.3833,8.7661,0.09031,"1st",7.162
"girls",73.1,-0.3833,8.7857,0.0903,"1st",7.178
"girls",73.2,-0.3833,8.8053,0.09028,"1st",7.195
"girls",73.3,-0.3833,8.8248,0.09027,"1st",7.211
"girls",73.4,-0.3833,8.8443,0.09026,"1st",7.227
"girls",73.5,-0.3833,8.8638,0.09025,"1st",7.243
"girls",73.6,-0.3833,8.8831,0.09023,"1st",7.259
"girls",73.7,-0.3833,8.9025,0.09022,"1st",7.275
"girls",73.8,-0.3833,8.9217,0.09021,"1st",7.291
"girls",73.9,-0.3833,8.941,0.0902,"1st",7.307
"girls",74,-0.3833,8.9601,0.09018,"1st",7.323
"girls",74.1,-0.3833,8.9792,0.09017,"1st",7.339
"girls",74.2,-0.3833,8.9983,0.09016,"1st",7.354
"girls",74.3,-0.3833,9.0173,0.09014,"1st",7.37
"girls",74.4,-0.3833,9.0363,0.09013,"1st",7.386
"girls",74.5,-0.3833,9.0552,0.09012,"1st",7.402
"girls",74.6,-0.3833,9.074,0.09011,"1st",7.417
"girls",74.7,-0.3833,9.0928,0.09009,"1st",7.433
"girls",74.8,-0.3833,9.1116,0.09008,"1st",7.448
"girls",74.9,-0.3833,9.1303,0.09007,"1st",7.464
"girls",75,-0.3833,9.149,0.09005,"1st",7.479
"girls",75.1,-0.3833,9.1676,0.09004,"1st",7.495
"girls",75.2,-0.3833,9.1862,0.09003,"1st",7.51
"girls",75.3,-0.3833,9.2048,0.09001,"1st",7.526
"girls",75.4,-0.3833,9.2233,0.09,"1st",7.541
"girls",75.5,-0.3833,9.2418,0.08999,"1st",7.556
"girls",75.6,-0.3833,9.2602,0.08997,"1st",7.572
"girls",75.7,-0.3833,9.2786,0.08996,"1st",7.587
"girls",75.8,-0.3833,9.297,0.08995,"1st",7.602
"girls",75.9,-0.3833,9.3154,0.08993,"1st",7.617
"girls",76,-0.3833,9.3337,0.08992,"1st",7.632
"girls",76.1,-0.3833,9.352,0.08991,"1st",7.648
"girls",76.2,-0.3833,9.3703,0.08989,"1st",7.663
"girls",76.3,-0.3833,9.3886,0.08988,"1st",7.678
"girls",76.4,-0.3833,9.4069,0.08987,"1st",7.693
"girls",76.5,-0.3833,9.4252,0.08985,"1st",7.708
"girls",76.6,-0.3833,9.4435,0.08984,"1st",7.724
"girls",76.7,-0.3833,9.4617,0.08983,"1st",7.739
"girls",76.8,-0.3833,9.48,0.08981,"1st",7.754
"girls",76.9,-0.3833,9.4983,0.0898,"1st",7.769
"girls",77,-0.3833,9.5166,0.08979,"1st",7.784
"girls",77.1,-0.3833,9.535,0.08977,"1st",7.8
"girls",77.2,-0.3833,9.5533,0.08976,"1st",7.815
"girls",77.3,-0.3833,9.5717,0.08975,"1st",7.83
"girls",77.4,-0.3833,9.5901,0.08973,"1st",7.845
"girls",77.5,-0.3833,9.6086,0.08972,"1st",7.861
"girls",77.6,-0.3833,9.6271,0.08971,"1st",7.876
"girls",77.7,-0.3833,9.6456,0.08969,"1st",7.891
"girls",77.8,-0.3833,9.6642,0.08968,"1st",7.907
"girls",77.9,-0.3833,9.6828,0.08966,"1st",7.922
"girls",78,-0.3833,9.7015,0.08965,"1st",7.938
"girls",78.1,-0.3833,9.7202,0.08964,"1st",7.953
"girls",78.2,-0.3833,9.739,0.08963,"1st",7.969
"girls",78.3,-0.3833,9.7578,0.08961,"1st",7.985
"girls",78.4,-0.3833,9.7767,0.0896,"1st",8
"girls",78.5,-0.3833,9.7957,0.08959,"1st",8.016
"girls",78.6,-0.3833,9.8147,0.08957,"1st",8.032
"girls",78.7,-0.3833,9.8338,0.08956,"1st",8.048
"girls",78.8,-0.3833,9.853,0.08955,"1st",8.064
"girls",78.9,-0.3833,9.8722,0.08953,"1st",8.08
"girls",79,-0.3833,9.8915,0.08952,"1st",8.096
"girls",79.1,-0.3833,9.9109,0.08951,"1st",8.112
"girls",79.2,-0.3833,9.9303,0.0895,"1st",8.128
"girls",79.3,-0.3833,9.9499,0.08948,"1st",8.144
"girls",79.4,-0.3833,9.9695,0.08947,"1st",8.16
"girls",79.5,-0.3833,9.9892,0.08946,"1st",8.177
"girls",79.6,-0.3833,10.009,0.08945,"1st",8.193
"girls",79.7,-0.3833,10.0289,0.08943,"1st",8.21
"girls",79.8,-0.3833,10.0489,0.08942,"1st",8.226
"girls",79.9,-0.3833,10.069,0.08941,"1st",8.243
"girls",80,-0.3833,10.0891,0.0894,"1st",8.259
"girls",80.1,-0.3833,10.1094,0.08939,"1st",8.276
"girls",80.2,-0.3833,10.1298,0.08937,"1st",8.293
"girls",80.3,-0.3833,10.1503,0.08936,"1st",8.31
"girls",80.4,-0.3833,10.1709,0.08935,"1st",8.327
"girls",80.5,-0.3833,10.1916,0.08934,"1st",8.344
"girls",80.6,-0.3833,10.2123,0.08933,"1st",8.362
"girls",80.7,-0.3833,10.2332,0.08932,"1st",8.379
"girls",80.8,-0.3833,10.2542,0.0893,"1st",8.396
"girls",80.9,-0.3833,10.2753,0.08929,"1st",8.414
"girls",81,-0.3833,10.2965,0.08928,"1st",8.431
"girls",81.1,-0.3833,10.3178,0.08927,"1st",8.449
"girls",81.2,-0.3833,10.3393,0.08926,"1st",8.467
"girls",81.3,-0.3833,10.3608,0.08925,"1st",8.485
"girls",81.4,-0.3833,10.3824,0.08924,"1st",8.502
"girls",81.5,-0.3833,10.4041,0.08923,"1st",8.52
"girls",81.6,-0.3833,10.4258,0.08922,"1st",8.538
"girls",81.7,-0.3833,10.4477,0.08921,"1st",8.556
"girls",81.8,-0.3833,10.4697,0.0892,"1st",8.575
"girls",81.9,-0.3833,10.4918,0.08919,"1st",8.593
"girls",82,-0.3833,10.514,0.08918,"1st",8.611
"girls",82.1,-0.3833,10.5363,0.08917,"1st",8.63
"girls",82.2,-0.3833,10.5586,0.08916,"1st",8.648
"girls",82.3,-0.3833,10.5811,0.08915,"1st",8.667
"girls",82.4,-0.3833,10.6037,0.08915,"1st",8.685
"girls",82.5,-0.3833,10.6263,0.08914,"1st",8.704
"girls",82.6,-0.3833,10.6491,0.08913,"1st",8.723
"girls",82.7,-0.3833,10.6719,0.08912,"1st",8.742
"girls",82.8,-0.3833,10.6948,0.08911,"1st",8.761
"girls",82.9,-0.3833,10.7178,0.0891,"1st",8.78
"girls",83,-0.3833,10.741,0.0891,"1st",8.799
"girls",83.1,-0.3833,10.7641,0.08909,"1st",8.818
"girls",83.2,-0.3833,10.7874,0.08908,"1st",8.837
"girls",83.3,-0.3833,10.8108,0.08907,"1st",8.857
"girls",83.4,-0.3833,10.8343,0.08907,"1st",8.876
"girls",83.5,-0.3833,10.8578,0.08906,"1st",8.895
"girls",83.6,-0.3833,10.8814,0.08905,"1st",8.915
"girls",83.7,-0.3833,10.9051,0.08905,"1st",8.934
"girls",83.8,-0.3833,10.9289,0.08904,"1st",8.954
"girls",83.9,-0.3833,10.9527,0.08903,"1st",8.974
"girls",84,-0.3833,10.9767,0.08903,"1st",8.993
"girls",84.1,-0.3833,11.0007,0.08902,"1st",9.013
"girls",84.2,-0.3833,11.0248,0.08902,"1st",9.033
"girls",84.3,-0.3833,11.0489,0.08901,"1st",9.053
"girls",84.4,-0.3833,11.0731,0.08901,"1st",9.073
"girls",84.5,-0.3833,11.0974,0.089,"1st",9.093
"girls",84.6,-0.3833,11.1218,0.089,"1st",9.113
"girls",84.7,-0.3833,11.1462,0.08899,"1st",9.133
"girls",84.8,-0.3833,11.1707,0.08899,"1st",9.153
"girls",84.9,-0.3833,11.1952,0.08899,"1st",9.173
"girls",85,-0.3833,11.2198,0.08898,"1st",9.193
"girls",85.1,-0.3833,11.2444,0.08898,"1st",9.214
"girls",85.2,-0.3833,11.2691,0.08897,"1st",9.234
"girls",85.3,-0.3833,11.2939,0.08897,"1st",9.254
"girls",85.4,-0.3833,11.3187,0.08897,"1st",9.275
"girls",85.5,-0.3833,11.3435,0.08897,"1st",9.295
"girls",85.6,-0.3833,11.3684,0.08896,"1st",9.316
"girls",85.7,-0.3833,11.3934,0.08896,"1st",9.336
"girls",85.8,-0.3833,11.4183,0.08896,"1st",9.356
"girls",85.9,-0.3833,11.4434,0.08896,"1st",9.377
"girls",86,-0.3833,11.4684,0.08895,"1st",9.398
"girls",86.1,-0.3833,11.4935,0.08895,"1st",9.418
"girls",86.2,-0.3833,11.5186,0.08895,"1st",9.439
"girls",86.3,-0.3833,11.5437,0.08895,"1st",9.459
"girls",86.4,-0.3833,11.5689,0.08895,"1st",9.48
"girls",86.5,-0.3833,11.594,0.08895,"1st",9.501
"girls",86.6,-0.3833,11.6192,0.08895,"1st",9.521
"girls",86.7,-0.3833,11.6444,0.08895,"1st",9.542
"girls",86.8,-0.3833,11.6696,0.08895,"1st",9.563
"girls",86.9,-0.3833,11.6948,0.08895,"1st",9.583
"girls",87,-0.3833,11.7201,0.08895,"1st",9.604
"girls",87.1,-0.3833,11.7453,0.08895,"1st",9.625
"girls",87.2,-0.3833,11.7705,0.08895,"1st",9.645
"girls",87.3,-0.3833,11.7957,0.08895,"1st",9.666
"girls",87.4,-0.3833,11.8209,0.08895,"1st",9.687
"girls",87.5,-0.3833,11.8461,0.08895,"1st",9.707
"girls",87.6,-0.3833,11.8713,0.08896,"1st",9.728
"girls",87.7,-0.3833,11.8965,0.08896,"1st",9.748
"girls",87.8,-0.3833,11.9217,0.08896,"1st",9.769
"girls",87.9,-0.3833,11.9468,0.08896,"1st",9.789
"girls",88,-0.3833,11.972,0.08896,"1st",9.81
"girls",88.1,-0.3833,11.9971,0.08897,"1st",9.831
"girls",88.2,-0.3833,12.0223,0.08897,"1st",9.851
"girls",88.3,-0.3833,12.0474,0.08897,"1st",9.872
"girls",88.4,-0.3833,12.0725,0.08898,"1st",9.892
"girls",88.5,-0.3833,12.0976,0.08898,"1st",9.913
"girls",88.6,-0.3833,12.1227,0.08898,"1st",9.933
"girls",88.7,-0.3833,12.1478,0.08899,"1st",9.954
"girls",88.8,-0.3833,12.1728,0.08899,"1st",9.974
"girls",88.9,-0.3833,12.1978,0.089,"1st",9.994
"girls",89,-0.3833,12.2229,0.089,"1st",10.015
"girls",89.1,-0.3833,12.2479,0.08901,"1st",10.035
"girls",89.2,-0.3833,12.2729,0.08901,"1st",10.056
"girls",89.3,-0.3833,12.2978,0.08902,"1st",10.076
"girls",89.4,-0.3833,12.3228,0.08902,"1st",10.096
"girls",89.5,-0.3833,12.3477,0.08903,"1st",10.116
"girls",89.6,-0.3833,12.3727,0.08903,"1st",10.137
"girls",89.7,-0.3833,12.3976,0.08904,"1st",10.157
"girls",89.8,-0.3833,12.4225,0.08904,"1st",10.178
"girls",89.9,-0.3833,12.4474,0.08905,"1st",10.198
"girls",90,-0.3833,12.4723,0.08906,"1st",10.218
"girls",90.1,-0.3833,12.4971,0.08906,"1st",10.238
"girls",90.2,-0.3833,12.522,0.08907,"1st",10.258
"girls",90.3,-0.3833,12.5468,0.08908,"1st",10.278
"girls",90.4,-0.3833,12.5717,0.08909,"1st",10.299
"girls",90.5,-0.3833,12.5965,0.08909,"1st",10.319
"girls",90.6,-0.3833,12.6213,0.0891,"1st",10.339
"girls",90.7,-0.3833,12.6461,0.08911,"1st",10.359
"girls",90.8,-0.3833,12.6709,0.08912,"1st",10.379
"girls",90.9,-0.3833,12.6957,0.08912,"1st",10.4
"girls",91,-0.3833,12.7205,0.08913,"1st",10.42
"girls",91.1,-0.3833,12.7453,0.08914,"1st",10.44
"girls",91.2,-0.3833,12.77,0.08915,"1st",10.46
"girls",91.3,-0.3833,12.7948,0.08916,"1st",10.48
"girls",91.4,-0.3833,12.8196,0.08917,"1st",10.5
"girls",91.5,-0.3833,12.8443,0.08918,"1st",10.52
"girls",91.6,-0.3833,12.8691,0.08919,"1st",10.54
"girls",91.7,-0.3833,12.8939,0.0892,"1st",10.56
"girls",91.8,-0.3833,12.9186,0.08921,"1st",10.58
"girls",91.9,-0.3833,12.9434,0.08922,"1st",10.6
"girls",92,-0.3833,12.9681,0.08923,"1st",10.62
"girls",92.1,-0.3833,12.9929,0.08924,"1st",10.64
"girls",92.2,-0.3833,13.0177,0.08925,"1st",10.66
"girls",92.3,-0.3833,13.0424,0.08926,"1st",10.68
"girls",92.4,-0.3833,13.0672,0.08927,"1st",10.7
"girls",92.5,-0.3833,13.092,0.08928,"1st",10.721
"girls",92.6,-0.3833,13.1167,0.0893,"1st",10.74
"girls",92.7,-0.3833,13.1415,0.08931,"1st",10.76
"girls",92.8,-0.3833,13.1663,0.08932,"1st",10.78
"girls",92.9,-0.3833,13.1911,0.08933,"1st",10.8
"girls",93,-0.3833,13.2158,0.08934,"1st",10.82
"girls",93.1,-0.3833,13.2406,0.08936,"1st",10.84
"girls",93.2,-0.3833,13.2654,0.08937,"1st",10.86
"girls",93.3,-0.3833,13.2902,0.08938,"1st",10.88
"girls",93.4,-0.3833,13.3151,0.0894,"1st",10.9
"girls",93.5,-0.3833,13.3399,0.08941,"1st",10.92
"girls",93.6,-0.3833,13.3647,0.08942,"1st",10.941
"girls",93.7,-0.3833,13.3896,0.08944,"1st",10.96
"girls",93.8,-0.3833,13.4145,0.08945,"1st",10.981
"girls",93.9,-0.3833,13.4394,0.08947,"1st",11
"girls",94,-0.3833,13.4643,0.08948,"1st",11.021
"girls",94.1,-0.3833,13.4892,0.08949,"1st",11.041
"girls",94.2,-0.3833,13.5142,0.08951,"1st",11.061
"girls",94.3,-0.3833,13.5391,0.08952,"1st",11.081
"girls",94.4,-0.3833,13.5641,0.08954,"1st",11.101
"girls",94.5,-0.3833,13.5892,0.08955,"1st",11.121
"girls",94.6,-0.3833,13.6142,0.08957,"1st",11.141
"girls",94.7,-0.3833,13.6393,0.08959,"1st",11.161
"girls",94.8,-0.3833,13.6644,0.0896,"1st",11.182
"girls",94.9,-0.3833,13.6895,0.08962,"1st",11.202
"girls",95,-0.3833,13.7146,0.08963,"1st",11.222
"girls",95.1,-0.3833,13.7398,0.08965,"1st",11.242
"girls",95.2,-0.3833,13.765,0.08967,"1st",11.262
"girls",95.3,-0.3833,13.7902,0.08968,"1st",11.283
"girls",95.4,-0.3833,13.8155,0.0897,"1st",11.303
"girls",95.5,-0.3833,13.8408,0.08972,"1st",11.323
"girls",95.6,-0.3833,13.8661,0.08974,"1st",11.343
"girls",95.7,-0.3833,13.8914,0.08975,"1st",11.364
"girls",95.8,-0.3833,13.9168,0.08977,"1st",11.384
"girls",95.9,-0.3833,13.9422,0.08979,"1st",11.404
"girls",96,-0.3833,13.9676,0.08981,"1st",11.424
"girls",96.1,-0.3833,13.9931,0.08983,"1st",11.445
"girls",96.2,-0.3833,14.0186,0.08984,"1st",11.465
"girls",96.3,-0.3833,14.0441,0.08986,"1st",11.486
"girls",96.4,-0.3833,14.0697,0.08988,"1st",11.506
"girls",96.5,-0.3833,14.0953,0.0899,"1st",11.527
"girls",96.6,-0.3833,14.1209,0.08992,"1st",11.547
"girls",96.7,-0.3833,14.1466,0.08994,"1st",11.568
"girls",96.8,-0.3833,14.1724,0.08996,"1st",11.588
"girls",96.9,-0.3833,14.1981,0.08998,"1st",11.609
"girls",97,-0.3833,14.2239,0.09,"1st",11.629
"girls",97.1,-0.3833,14.2498,0.09002,"1st",11.65
"girls",97.2,-0.3833,14.2757,0.09004,"1st",11.671
"girls",97.3,-0.3833,14.3016,0.09006,"1st",11.691
"girls",97.4,-0.3833,14.3276,0.09008,"1st",11.712
"girls",97.5,-0.3833,14.3537,0.0901,"1st",11.733
"girls",97.6,-0.3833,14.3798,0.09012,"1st",11.754
"girls",97.7,-0.3833,14.4059,0.09015,"1st",11.774
"girls",97.8,-0.3833,14.4321,0.09017,"1st",11.795
"girls",97.9,-0.3833,14.4584,0.09019,"1st",11.816
"girls",98,-0.3833,14.4848,0.09021,"1st",11.837
"girls",98.1,-0.3833,14.5112,0.09023,"1st",11.858
"girls",98.2,-0.3833,14.5376,0.09026,"1st",11.879
"girls",98.3,-0.3833,14.5642,0.09028,"1st",11.9
"girls",98.4,-0.3833,14.5908,0.0903,"1st",11.922
"girls",98.5,-0.3833,14.6174,0.09033,"1st",11.943
"girls",98.6,-0.3833,14.6442,0.09035,"1st",11.964
"girls",98.7,-0.3833,14.671,0.09037,"1st",11.985
"girls",98.8,-0.3833,14.6979,0.0904,"1st",12.007
"girls",98.9,-0.3833,14.7248,0.09042,"1st",12.028
"girls",99,-0.3833,14.7519,0.09044,"1st",12.05
"girls",99.1,-0.3833,14.779,0.09047,"1st",12.071
"girls",99.2,-0.3833,14.8062,0.09049,"1st",12.093
"girls",99.3,-0.3833,14.8334,0.09052,"1st",12.114
"girls",99.4,-0.3833,14.8608,0.09054,"1st",12.136
"girls",99.5,-0.3833,14.8882,0.09057,"1st",12.158
"girls",99.6,-0.3833,14.9157,0.09059,"1st",12.179
"girls",99.7,-0.3833,14.9434,0.09062,"1st",12.201
"girls",99.8,-0.3833,14.9711,0.09064,"1st",12.223
"girls",99.9,-0.3833,14.9989,0.09067,"1st",12.245
"girls",100,-0.3833,15.0267,0.09069,"1st",12.267
"girls",100.1,-0.3833,15.0547,0.09072,"1st",12.29
"girls",100.2,-0.3833,15.0828,0.09075,"1st",12.312
"girls",100.3,-0.3833,15.1109,0.09077,"1st",12.334
"girls",100.4,-0.3833,15.1392,0.0908,"1st",12.356
"girls",100.5,-0.3833,15.1676,0.09083,"1st",12.379
"girls",100.6,-0.3833,15.196,0.09085,"1st",12.401
"girls",100.7,-0.3833,15.2246,0.09088,"1st",12.424
"girls",100.8,-0.3833,15.2532,0.09091,"1st",12.446
"girls",100.9,-0.3833,15.2819,0.09093,"1st",12.469
"girls",101,-0.3833,15.3108,0.09096,"1st",12.492
"girls",101.1,-0.3833,15.3397,0.09099,"1st",12.515
"girls",101.2,-0.3833,15.3687,0.09102,"1st",12.538
"girls",101.3,-0.3833,15.3979,0.09105,"1st",12.561
"girls",101.4,-0.3833,15.4271,0.09107,"1st",12.584
"girls",101.5,-0.3833,15.4564,0.0911,"1st",12.607
"girls",101.6,-0.3833,15.4858,0.09113,"1st",12.63
"girls",101.7,-0.3833,15.5154,0.09116,"1st",12.654
"girls",101.8,-0.3833,15.545,0.09119,"1st",12.677
"girls",101.9,-0.3833,15.5747,0.09122,"1st",12.7
"girls",102,-0.3833,15.6046,0.09125,"1st",12.724
"girls",102.1,-0.3833,15.6345,0.09128,"1st",12.747
"girls",102.2,-0.3833,15.6646,0.09131,"1st",12.771
"girls",102.3,-0.3833,15.6947,0.09133,"1st",12.795
"girls",102.4,-0.3833,15.725,0.09136,"1st",12.819
"girls",102.5,-0.3833,15.7553,0.09139,"1st",12.843
"girls",102.6,-0.3833,15.7858,0.09142,"1st",12.867
"girls",102.7,-0.3833,15.8164,0.09146,"1st",12.891
"girls",102.8,-0.3833,15.847,0.09149,"1st",12.915
"girls",102.9,-0.3833,15.8778,0.09152,"1st",12.939
"girls",103,-0.3833,15.9087,0.09155,"1st",12.963
"girls",103.1,-0.3833,15.9396,0.09158,"1st",12.988
"girls",103.2,-0.3833,15.9707,0.09161,"1st",13.012
"girls",103.3,-0.3833,16.0019,0.09164,"1st",13.037
"girls",103.4,-0.3833,16.0332,0.09167,"1st",13.062
"girls",103.5,-0.3833,16.0645,0.0917,"1st",13.086
"girls",103.6,-0.3833,16.096,0.09173,"1st",13.111
"girls",103.7,-0.3833,16.1276,0.09177,"1st",13.136
"girls",103.8,-0.3833,16.1593,0.0918,"1st",13.161
"girls",103.9,-0.3833,16.191,0.09183,"1st",13.186
"girls",104,-0.3833,16.2229,0.09186,"1st",13.211
"girls",104.1,-0.3833,16.2549,0.0919,"1st",13.236
"girls",104.2,-0.3833,16.287,0.09193,"1st",13.261
"girls",104.3,-0.3833,16.3191,0.09196,"1st",13.286
"girls",104.4,-0.3833,16.3514,0.09199,"1st",13.312
"girls",104.5,-0.3833,16.3837,0.09203,"1st",13.337
"girls",104.6,-0.3833,16.4162,0.09206,"1st",13.362
"girls",104.7,-0.3833,16.4488,0.09209,"1st",13.388
"girls",104.8,-0.3833,16.4814,0.09213,"1st",13.413
"girls",104.9,-0.3833,16.5142,0.09216,"1st",13.439
"girls",105,-0.3833,16.547,0.09219,"1st",13.465
"girls",105.1,-0.3833,16.58,0.09223,"1st",13.491
"girls",105.2,-0.3833,16.6131,0.09226,"1st",13.517
"girls",105.3,-0.3833,16.6462,0.09229,"1st",13.543
"girls",105.4,-0.3833,16.6795,0.09233,"1st",13.569
"girls",105.5,-0.3833,16.7129,0.09236,"1st",13.595
"girls",105.6,-0.3833,16.7464,0.0924,"1st",13.621
"girls",105.7,-0.3833,16.78,0.09243,"1st",13.648
"girls",105.8,-0.3833,16.8137,0.09247,"1st",13.674
"girls",105.9,-0.3833,16.8475,0.0925,"1st",13.7
"girls",106,-0.3833,16.8814,0.09254,"1st",13.727
"girls",106.1,-0.3833,16.9154,0.09257,"1st",13.754
"girls",106.2,-0.3833,16.9496,0.09261,"1st",13.78
"girls",106.3,-0.3833,16.9838,0.09264,"1st",13.807
"girls",106.4,-0.3833,17.0182,0.09268,"1st",13.834
"girls",106.5,-0.3833,17.0527,0.09271,"1st",13.861
"girls",106.6,-0.3833,17.0873,0.09275,"1st",13.888
"girls",106.7,-0.3833,17.122,0.09278,"1st",13.915
"girls",106.8,-0.3833,17.1569,0.09282,"1st",13.942
"girls",106.9,-0.3833,17.1918,0.09286,"1st",13.97
"girls",107,-0.3833,17.2269,0.09289,"1st",13.997
"girls",107.1,-0.3833,17.262,0.09293,"1st",14.025
